,index,token,lemma,pos,tag,dep_rel,dep_head
9234,C8.8,out,out,SCONJ,IN,prep,cleaned
9235,C8.8,of,of,ADP,IN,prep,out
9236,C8.8,your,-PRON-,DET,PRP$,poss,life
9237,C8.8,life,life,NOUN,NN,pobj,of
9238,C8.8,–,–,PUNCT,:,punct,cleaned
9239,C8.8,way,way,ADV,RB,npadvmod,fast
9240,C8.8,too,too,ADV,RB,advmod,fast
9241,C8.8,fast,fast,ADV,RB,advmod,cleaned
9242,C8.8,…,…,PUNCT,NFP,punct,cleaned
9243,C8.8,”,"""",PUNCT,'',punct,cleaned
9244,C8.9,He,-PRON-,PRON,PRP,nsubjpass,hung
9245,C8.9,’s,’,VERB,VBZ,auxpass,hung
9246,C8.9,hung,hang,VERB,VBN,ROOT,hung
9247,C8.9,up,up,ADP,RP,prt,hung
9248,C8.9,.,.,PUNCT,.,punct,hung
9249,C8.10,Her,-PRON-,DET,PRP$,poss,face
9250,C8.10,face,face,NOUN,NN,nsubj,burns
9251,C8.10,burns,burn,NOUN,NNS,ROOT,burns
9252,C8.10,.,.,PUNCT,.,punct,burns
9253,C8.11,The,the,DET,DT,det,rings
9254,C8.11,phone,phone,NOUN,NN,compound,rings
9255,C8.11,rings,ring,VERB,VBZ,ROOT,rings
9256,C8.11,right,right,ADV,RB,advmod,back
9257,C8.11,back,back,ADV,RB,advmod,rings
9258,C8.11,:,:,PUNCT,:,punct,is
9259,C8.11,“,"""",PUNCT,``,punct,is
9260,C8.11,California,California,PROPN,NNP,nsubj,is
9261,C8.11,is,be,AUX,VBZ,ccomp,’re
9262,C8.11,a,a,DET,DT,det,state
9263,C8.11,common,common,ADJ,JJ,amod,law
9264,C8.11,-,-,PUNCT,HYPH,punct,law
9265,C8.11,law,law,NOUN,NN,compound,state
9266,C8.11,state,state,NOUN,NN,attr,is
9267,C8.11,;,;,PUNCT,:,punct,’re
9268,C8.11,you,-PRON-,PRON,PRP,nsubj,’re
9269,C8.11,’re,be,VERB,VBP,ROOT,’re
9270,C8.11,responsible,responsible,ADJ,JJ,acomp,’re
9271,C8.11,for,for,ADP,IN,prep,responsible
9272,C8.11,…,…,PUNCT,NFP,punct,’re
9273,C8.11,”,"""",PUNCT,'',punct,’re
9274,C8.12,“,"""",PUNCT,``,punct,mama
9275,C8.12,Stop,stop,VERB,VB,advcl,mama
9276,C8.12,it,-PRON-,PRON,PRP,dobj,Stop
9277,C8.12,",",",",PUNCT,",",punct,mama
9278,C8.12,mama,mama,NOUN,NN,ROOT,mama
9279,C8.12,”,"""",PUNCT,'',punct,mama
9280,C8.12,Her,-PRON-,DET,PRP$,poss,heart
9281,C8.12,heart,heart,NOUN,NN,nsubj,beats
9282,C8.12,beats,beat,VERB,VBZ,ROOT,beats
9283,C8.12,so,so,ADV,RB,advmod,loud
9284,C8.12,loud,loud,ADJ,JJ,advmod,beats
9285,C8.12,.,.,PUNCT,.,punct,beats
9286,C8.13,“,"""",PUNCT,``,punct,remember
9287,C8.13,I,-PRON-,PRON,PRP,nsubj,found
9288,C8.13,found,find,VERB,VBD,ccomp,remember
9289,C8.13,out,out,ADP,RP,prt,found
9290,C8.13,something,something,PRON,NN,dobj,found
9291,C8.13,horrible,horrible,ADJ,JJ,amod,mama
9292,C8.13,mama,mama,NOUN,NN,appos,something
9293,C8.13,",",",",PUNCT,",",punct,remember
9294,C8.13,remember,remember,VERB,VB,ROOT,remember
9295,C8.13,Sasha,Sasha,PROPN,NNP,dobj,remember
9296,C8.13,–,–,PUNCT,:,punct,Sasha
9297,C8.13,the,the,DET,DT,det,girl
9298,C8.13,little,little,ADJ,JJ,amod,girl
9299,C8.13,girl,girl,NOUN,NN,appos,Sasha
9300,C8.13,I,-PRON-,PRON,PRP,nsubj,used
9301,C8.13,used,use,VERB,VBD,relcl,girl
9302,C8.13,to,to,PART,TO,aux,take
9303,C8.13,take,take,VERB,VB,xcomp,used
9304,C8.13,care,care,NOUN,NN,dobj,take
9305,C8.13,of,of,ADP,IN,prep,take
9306,C8.13,during,during,ADP,IN,prep,take
9307,C8.13,grad,grad,NOUN,NN,compound,school
9308,C8.13,-,-,PUNCT,HYPH,punct,school
9309,C8.13,school,school,NOUN,NN,pobj,during
9310,C8.13,?,?,PUNCT,.,punct,remember
9311,C8.14,Her,-PRON-,DET,PRP$,poss,mother
9312,C8.14,step,step,NOUN,NN,compound,mother
9313,C8.14,-,-,PUNCT,HYPH,punct,mother
9314,C8.14,mother,mother,NOUN,NN,nsubj,died
9315,C8.14,also,also,ADV,RB,advmod,died
9316,C8.14,died,die,VERB,VBD,ROOT,died
9317,C8.14,in,in,ADP,IN,prep,died
9318,C8.14,the,the,DET,DT,det,towers
9319,C8.14,towers,tower,NOUN,NNS,pobj,in
9320,C8.14,.,.,PUNCT,.,punct,died
9321,C8.14,”,"""",PUNCT,'',punct,died
9322,C8.15,Her,-PRON-,DET,PRP$,poss,mom
9323,C8.15,mom,mom,NOUN,NN,poss,voice
9324,C8.15,’s,’s,PART,POS,case,mom
9325,C8.15,voice,voice,NOUN,NN,nsubj,is
9326,C8.15,is,be,AUX,VBZ,ROOT,is
9327,C8.15,like,like,SCONJ,IN,prep,is
9328,C8.15,steel,steel,NOUN,NN,pobj,like
9329,C8.15,.,.,PUNCT,.,punct,is
9330,C8.16,“,"""",PUNCT,``,punct,worry
9331,C8.16,Everyone,everyone,PRON,NN,nsubj,suffers
9332,C8.16,suffers,suffer,VERB,VBZ,ccomp,worry
9333,C8.16,in,in,ADP,IN,prep,suffers
9334,C8.16,life,life,NOUN,NN,pobj,in
9335,C8.16,;,;,PUNCT,:,punct,worry
9336,C8.16,right,right,ADV,RB,advmod,now
9337,C8.16,now,now,ADV,RB,advmod,worry
9338,C8.16,",",",",PUNCT,",",punct,worry
9339,C8.16,I,-PRON-,PRON,PRP,nsubj,worry
9340,C8.16,can,can,VERB,MD,aux,worry
9341,C8.16,only,only,ADV,RB,advmod,worry
9342,C8.16,worry,worry,VERB,VB,ROOT,worry
9343,C8.16,about,about,ADP,IN,prep,worry
9344,C8.16,you,-PRON-,PRON,PRP,pobj,about
9345,C8.16,.,.,PUNCT,.,punct,worry
9346,C8.16,”,"""",PUNCT,'',punct,worry
9347,C8.17,Clara,Clara,PROPN,NNP,nsubj,shakes
9348,C8.17,shakes,shake,VERB,VBZ,ROOT,shakes
9349,C8.17,her,-PRON-,DET,PRP$,poss,head
9350,C8.17,head,head,NOUN,NN,dobj,shakes
9351,C8.17,.,.,PUNCT,.,punct,shakes
9352,C8.18,Words,word,NOUN,NNS,nsubj,dry
9353,C8.18,dry,dry,VERB,VBP,ROOT,dry
9354,C8.18,up,up,ADP,RP,prt,dry
9355,C8.18,in,in,ADP,IN,prep,dry
9356,C8.18,her,-PRON-,DET,PRP$,poss,mouth
9357,C8.18,mouth,mouth,NOUN,NN,pobj,in
9358,C8.18,.,.,PUNCT,.,punct,dry
9359,C8.19,She,-PRON-,PRON,PRP,nsubj,hangs
9360,C8.19,hangs,hang,VERB,VBZ,ROOT,hangs
9361,C8.19,up,up,ADP,RP,prt,hangs
9362,C8.19,.,.,PUNCT,.,punct,hangs
9363,C8.20,She,-PRON-,PRON,PRP,nsubj,takes
9364,C8.20,takes,take,VERB,VBZ,ROOT,takes
9365,C8.20,her,-PRON-,DET,PRP$,poss,purse
9366,C8.20,purse,purse,NOUN,NN,dobj,takes
9367,C8.20,and,and,CCONJ,CC,cc,takes
9368,C8.20,empties,empty,VERB,VBZ,conj,takes
9369,C8.20,it,-PRON-,PRON,PRP,dobj,empties
9370,C8.20,:,:,PUNCT,:,punct,takes
9371,C8.20,Gary,Gary,PROPN,NNP,nmod,toddler
9372,C8.20,’s,’s,PART,POS,case,Gary
9373,C8.20,toddler,toddler,NOUN,NN,appos,purse
9374,C8.20,Polaroid,Polaroid,PROPN,NNP,compound,photo
9375,C8.20,photo,photo,NOUN,NN,appos,toddler
9376,C8.20,",",",",PUNCT,",",punct,toddler
9377,C8.20,Margaret,Margaret,PROPN,NNP,poss,flier
9378,C8.20,’s,’s,PART,POS,case,Margaret
9379,C8.20,flier,flier,NOUN,NN,appos,toddler
9380,C8.20,",",",",PUNCT,",",punct,flier
9381,C8.20,the,the,DET,DT,det,test
9382,C8.20,pregnancy,pregnancy,NOUN,NN,compound,test
9383,C8.20,test,test,NOUN,NN,appos,flier
9384,C8.20,.,.,PUNCT,.,punct,takes
9385,C8.21,She,-PRON-,PRON,PRP,nsubj,takes
9386,C8.21,takes,take,VERB,VBZ,ROOT,takes
9387,C8.21,the,the,DET,DT,det,test
9388,C8.21,test,test,NOUN,NN,dobj,takes
9389,C8.21,in,in,ADP,IN,prep,test
9390,C8.21,the,the,DET,DT,det,bathroom
9391,C8.21,bathroom,bathroom,NOUN,NN,pobj,in
9392,C8.21,.,.,PUNCT,.,punct,takes
9393,C8.22,And,and,CCONJ,CC,cc,braces
9394,C8.22,braces,brace,VERB,VBZ,ROOT,braces
9395,C8.22,herself,-PRON-,PRON,PRP,dobj,braces
9396,C8.22,.,.,PUNCT,.,punct,braces
9397,C9.1,In,in,ADP,IN,prep,hits
9398,C9.1,front,front,NOUN,NN,pobj,In
9399,C9.1,of,of,ADP,IN,prep,front
9400,C9.1,Margaret,Margaret,PROPN,NNP,poss,laptop
9401,C9.1,’s,’s,PART,POS,case,Margaret
9402,C9.1,laptop,laptop,NOUN,NN,pobj,of
9403,C9.1,",",",",PUNCT,",",punct,hits
9404,C9.1,Sasha,Sasha,PROPN,NNP,nsubj,hits
9405,C9.1,hits,hit,VERB,VBZ,ROOT,hits
9406,C9.1,“,"""",PUNCT,``,punct,hits
9407,C9.1,Print,print,NOUN,NN,dobj,hits
9408,C9.1,.,.,PUNCT,.,punct,hits
9409,C9.1,”,"""",PUNCT,'',punct,hits
9410,C9.2,Margaret,Margaret,PROPN,NNP,nsubj,inbox
9411,C9.2,’s,’s,PART,POS,case,Margaret
9412,C9.2,inbox,inbox,NOUN,NN,ROOT,inbox
9413,C9.2,",",",",PUNCT,",",punct,inbox
9414,C9.2,an,an,DET,DT,det,scroll
9415,C9.2,endless,endless,ADJ,JJ,amod,scroll
9416,C9.2,scroll,scroll,NOUN,NN,appos,inbox
9417,C9.2,on,on,ADP,IN,prep,scroll
9418,C9.2,the,the,DET,DT,det,screen
9419,C9.2,screen,screen,NOUN,NN,pobj,on
9420,C9.2,.,.,PUNCT,.,punct,inbox
9421,C9.3,“,"""",PUNCT,``,punct,meet
9422,C9.3,Dear,dear,ADJ,JJ,compound,Alexander
9423,C9.3,Alexander,Alexander,PROPN,NNP,npadvmod,meet
9424,C9.3,:,:,PUNCT,:,punct,meet
9425,C9.3,I,-PRON-,PRON,PRP,nsubj,meet
9426,C9.3,’ll,will,VERB,MD,aux,meet
9427,C9.3,meet,meet,VERB,VB,ROOT,meet
9428,C9.3,with,with,ADP,IN,prep,meet
9429,C9.3,my,-PRON-,DET,PRP$,poss,colleagues
9430,C9.3,colleagues,colleague,NOUN,NNS,pobj,with
9431,C9.3,",",",",PUNCT,",",punct,meet
9432,C9.3,on,on,ADP,IN,prep,meet
9433,C9.3,September,September,PROPN,NNP,compound,11th
9434,C9.3,11th,11th,NOUN,NN,pobj,on
9435,C9.3,.,.,PUNCT,.,punct,meet
9436,C9.4,I,-PRON-,PRON,PRP,nsubj,get
9437,C9.4,’ll,will,VERB,MD,aux,get
9438,C9.4,get,get,AUX,VB,ROOT,get
9439,C9.4,you,-PRON-,PRON,PRP,dative,get
9440,C9.4,your,-PRON-,DET,PRP$,poss,piece
9441,C9.4,Pulitzer,Pulitzer,PROPN,NNP,compound,piece
9442,C9.4,-,-,PUNCT,HYPH,punct,piece
9443,C9.4,piece,piece,NOUN,NN,dobj,get
9444,C9.4,",",",",PUNCT,",",punct,get
9445,C9.4,but,but,CCONJ,CC,cc,get
9446,C9.4,I,-PRON-,PRON,PRP,nsubj,repeat
9447,C9.4,repeat,repeat,VERB,VBP,conj,get
9448,C9.4,",",",",PUNCT,",",punct,repeat
9449,C9.4,you,-PRON-,PRON,PRP,nsubj,stay
9450,C9.4,stay,stay,VERB,VBP,ccomp,repeat
9451,C9.4,away,away,ADV,RB,advmod,stay
9452,C9.4,from,from,ADP,IN,prep,away
9453,C9.4,my,-PRON-,DET,PRP$,poss,kid
9454,C9.4,kid,kid,NOUN,NN,pobj,from
9455,C9.4,.,.,PUNCT,.,punct,repeat
9456,C9.4,”,"""",PUNCT,'',punct,repeat
9457,C9.5,Steven,Steven,PROPN,NNP,poss,bottle
9458,C9.5,’s,’s,PART,POS,case,Steven
9459,C9.5,bottle,bottle,NOUN,NN,nsubj,is
9460,C9.5,of,of,ADP,IN,prep,bottle
9461,C9.5,Scotch,Scotch,PROPN,NNP,pobj,of
9462,C9.5,is,be,AUX,VBZ,ROOT,is
9463,C9.5,almost,almost,ADV,RB,advmod,empty
9464,C9.5,empty,empty,ADJ,JJ,acomp,is
9465,C9.5,beside,beside,ADP,IN,prep,empty
9466,C9.5,Sasha,Sasha,PROPN,NNP,pobj,beside
9467,C9.5,.,.,PUNCT,.,punct,is
9468,C9.6,She,-PRON-,PRON,PRP,nsubj,chugs
9469,C9.6,chugs,chug,VERB,VBZ,ccomp,takes
9470,C9.6,one,one,NUM,CD,dobj,chugs
9471,C9.6,last,last,ADJ,JJ,amod,sip
9472,C9.6,sip,sip,NOUN,NN,npadvmod,chugs
9473,C9.6,",",",",PUNCT,",",punct,takes
9474,C9.6,then,then,ADV,RB,advmod,takes
9475,C9.6,takes,take,VERB,VBZ,ROOT,takes
9476,C9.6,off,off,ADP,RP,prt,takes
9477,C9.6,…,…,PUNCT,NFP,punct,takes
9478,C9.7,She,-PRON-,PRON,PRP,nsubj,’s
9479,C9.7,’s,’,VERB,VBZ,ROOT,’s
9480,C9.7,surprised,surprised,ADJ,JJ,acomp,’s
9481,C9.7,Alexander,Alexander,PROPN,NNP,nsubj,opens
9482,C9.7,opens,open,VERB,VBZ,ccomp,surprised
9483,C9.7,his,-PRON-,DET,PRP$,poss,door
9484,C9.7,door,door,NOUN,NN,dobj,opens
9485,C9.7,.,.,PUNCT,.,punct,’s
9486,C9.8,She,-PRON-,PRON,PRP,nsubj,see
9487,C9.8,can,can,VERB,MD,aux,see
9488,C9.8,see,see,VERB,VB,ROOT,see
9489,C9.8,right,right,ADV,RB,advmod,behind
9490,C9.8,behind,behind,ADP,IN,prep,see
9491,C9.8,him,-PRON-,PRON,PRP,pobj,behind
9492,C9.8,",",",",PUNCT,",",punct,see
9493,C9.8,his,-PRON-,DET,PRP$,poss,bathroom
9494,C9.8,bathroom,bathroom,NOUN,NN,npadvmod,see
9495,C9.8,.,.,PUNCT,.,punct,see
9496,C9.9,The,the,DET,DT,det,door
9497,C9.9,door,door,NOUN,NN,nsubj,glass
9498,C9.9,still,still,ADV,RB,advmod,all
9499,C9.9,all,all,DET,DT,det,glass
9500,C9.9,frosted,frosted,ADJ,JJ,amod,glass
9501,C9.9,glass,glass,NOUN,NN,ROOT,glass
9502,C9.9,.,.,PUNCT,.,punct,glass
9503,C9.9,Now,now,ADV,RB,advmod,fixed
9504,C9.9,fixed,fix,VERB,VBN,ROOT,fixed
9505,C9.9,.,.,PUNCT,.,punct,fixed
9506,C9.10,She,-PRON-,PRON,PRP,nsubj,refuses
9507,C9.10,refuses,refuse,VERB,VBZ,ROOT,refuses
9508,C9.10,to,to,PART,TO,aux,enter
9509,C9.10,enter,enter,VERB,VB,xcomp,refuses
9510,C9.10,",",",",PUNCT,",",punct,refuses
9511,C9.10,hands,hand,VERB,VBZ,conj,refuses
9512,C9.10,him,-PRON-,PRON,PRP,dobj,hands
9513,C9.10,two,two,NUM,CD,nummod,locks
9514,C9.10,zip,zip,NOUN,NN,compound,locks
9515,C9.10,-,-,PUNCT,HYPH,punct,locks
9516,C9.10,locks,lock,NOUN,NNS,dobj,hands
9517,C9.10,.,.,PUNCT,.,punct,refuses
9518,C9.11,“,"""",PUNCT,``,ROOT,“
9519,C9.11,Margaret,Margaret,PROPN,NNP,poss,clippings
9520,C9.11,’s,’s,PART,POS,case,Margaret
9521,C9.11,nail,nail,NOUN,NN,compound,clippings
9522,C9.11,-,-,PUNCT,HYPH,punct,clippings
9523,C9.11,clippings,clipping,NOUN,NNS,meta,“
9524,C9.11,and,and,CCONJ,CC,cc,clippings
9525,C9.11,hair,hair,NOUN,NN,conj,clippings
9526,C9.11,.,.,PUNCT,.,punct,clippings
9527,C9.11,They,-PRON-,PRON,PRP,nsubj,’re
9528,C9.11,’re,be,VERB,VBP,ROOT,’re
9529,C9.11,good,good,ADJ,JJ,acomp,’re
9530,C9.11,for,for,ADP,IN,prep,good
9531,C9.11,DNA,dna,NOUN,NN,pobj,for
9532,C9.11,too,too,ADV,RB,advmod,’re
9533,C9.11,…,…,PUNCT,NFP,punct,’re
9534,C9.12,“,"""",PUNCT,``,punct,’re
9535,C9.12,You,-PRON-,PRON,PRP,nsubj,’re
9536,C9.12,’re,be,VERB,VBP,ROOT,’re
9537,C9.12,morbid,morbid,ADJ,JJ,acomp,’re
9538,C9.12,.,.,PUNCT,.,punct,’re
9539,C9.12,”,"""",PUNCT,'',punct,’re
9540,C9.12,He,-PRON-,PRON,PRP,nsubj,goes
9541,C9.12,goes,go,VERB,VBZ,ROOT,goes
9542,C9.12,to,to,PART,TO,aux,close
9543,C9.12,close,close,VERB,VB,advcl,goes
9544,C9.12,the,the,DET,DT,det,door
9545,C9.12,door,door,NOUN,NN,dobj,close
9546,C9.12,in,in,ADP,IN,prep,door
9547,C9.12,her,-PRON-,DET,PRP$,poss,face
9548,C9.12,face,face,NOUN,NN,pobj,in
9549,C9.12,.,.,PUNCT,.,punct,goes
9550,C9.13,Sasha,Sasha,PROPN,NNP,nsubj,starts
9551,C9.13,starts,start,VERB,VBZ,ROOT,starts
9552,C9.13,stripping,strip,VERB,VBG,xcomp,starts
9553,C9.13,.,.,PUNCT,.,punct,starts
9554,C9.14,He,-PRON-,PRON,PRP,nsubj,’s
9555,C9.14,’s,’,VERB,VBZ,ccomp,looks
9556,C9.14,panicked,panic,VERB,VBN,acomp,’s
9557,C9.14,",",",",PUNCT,",",punct,looks
9558,C9.14,looks,look,VERB,VBZ,ROOT,looks
9559,C9.14,down,down,ADP,RP,prep,looks
9560,C9.14,the,the,DET,DT,det,hallway
9561,C9.14,hallway,hallway,NOUN,NN,pobj,down
9562,C9.14,",",",",PUNCT,",",punct,looks
9563,C9.14,thankfully,thankfully,ADV,RB,advmod,empty
9564,C9.14,empty,empty,ADJ,JJ,advcl,looks
9565,C9.14,.,.,PUNCT,.,punct,looks
9566,C9.15,He,-PRON-,PRON,PRP,nsubj,holds
9567,C9.15,holds,hold,VERB,VBZ,ROOT,holds
9568,C9.15,onto,onto,ADP,IN,prep,holds
9569,C9.15,the,the,DET,DT,det,locks
9570,C9.15,zip,zip,NOUN,NN,compound,locks
9571,C9.15,locks,lock,NOUN,NNS,pobj,onto
9572,C9.15,.,.,PUNCT,.,punct,holds
9573,C9.16,“,"""",PUNCT,``,ROOT,“
9574,C9.16,I,-PRON-,PRON,PRP,nsubj,take
9575,C9.16,’ll,will,VERB,MD,aux,take
9576,C9.16,take,take,VERB,VB,meta,“
9577,C9.16,them,-PRON-,PRON,PRP,dobj,take
9578,C9.16,to,to,ADP,IN,prep,take
9579,C9.16,the,the,DET,DT,det,morgue
9580,C9.16,morgue,morgue,NOUN,NN,pobj,to
9581,C9.16,tomorrow,tomorrow,NOUN,NN,npadvmod,take
9582,C9.16,",",",",PUNCT,",",punct,take
9583,C9.16,get,get,AUX,VB,conj,take
9584,C9.16,dressed,dress,VERB,VBN,acomp,get
9585,C9.16,”,"""",PUNCT,'',punct,get
9586,C9.16,…,…,PUNCT,NFP,punct,take
9587,C9.17,But,but,CCONJ,CC,cc,keeps
9588,C9.17,Sasha,Sasha,PROPN,NNP,nsubj,keeps
9589,C9.17,keeps,keep,VERB,VBZ,ROOT,keeps
9590,C9.17,on,on,ADP,RP,prt,keeps
9591,C9.17,.,.,PUNCT,.,punct,keeps
9592,C9.18,“,"""",PUNCT,``,punct,found
9593,C9.18,I,-PRON-,PRON,PRP,nsubj,found
9594,C9.18,found,find,VERB,VBD,ROOT,found
9595,C9.18,out,out,ADP,RP,prt,found
9596,C9.18,why,why,ADV,WRB,advmod,died
9597,C9.18,Margaret,Margaret,PROPN,NNP,nsubj,died
9598,C9.18,died,die,VERB,VBD,ccomp,found
9599,C9.18,",",",",PUNCT,",",punct,died
9600,C9.18,”,"""",PUNCT,'',punct,found
9601,C9.19,“,"""",PUNCT,``,punct,found
9602,C9.19,I,-PRON-,PRON,PRP,nsubj,found
9603,C9.19,found,find,VERB,VBD,ROOT,found
9604,C9.19,out,out,ADP,RP,prt,found
9605,C9.19,why,why,ADV,WRB,advmod,went
9606,C9.19,she,-PRON-,PRON,PRP,nsubj,went
9607,C9.19,went,go,VERB,VBD,ccomp,found
9608,C9.19,to,to,ADP,IN,prep,went
9609,C9.19,the,the,DET,DT,det,office
9610,C9.19,office,office,NOUN,NN,pobj,to
9611,C9.19,.,.,PUNCT,.,punct,found
9612,C9.19,”,"""",PUNCT,'',punct,found
9613,C9.20,Her,-PRON-,DET,PRP$,poss,laughter
9614,C9.20,laughter,laughter,NOUN,NN,nsubj,sounds
9615,C9.20,sounds,sound,VERB,VBZ,ROOT,sounds
9616,C9.20,like,like,SCONJ,IN,prep,sounds
9617,C9.20,a,a,DET,DT,det,hyena
9618,C9.20,mating,mating,NOUN,NN,compound,hyena
9619,C9.20,hyena,hyena,NOUN,NN,pobj,like
9620,C9.20,.,.,PUNCT,.,punct,sounds
9621,C9.21,"""","""",PUNCT,``,punct,look
9622,C9.21,Do,do,AUX,VBP,aux,look
9623,C9.21,I,-PRON-,PRON,PRP,nsubj,look
9624,C9.21,look,look,VERB,VB,ROOT,look
9625,C9.21,like,like,SCONJ,IN,prep,look
9626,C9.21,Margaret,Margaret,PROPN,NNP,pobj,like
9627,C9.21,now,now,ADV,RB,advmod,look
9628,C9.21,?,?,PUNCT,.,punct,look
9629,C9.21,”,"""",PUNCT,'',punct,look
9630,C9.22,He,-PRON-,PRON,PRP,nsubj,slams
9631,C9.22,slams,slam,VERB,VBZ,ROOT,slams
9632,C9.22,the,the,DET,DT,det,door
9633,C9.22,door,door,NOUN,NN,dobj,slams
9634,C9.22,shut,shut,VERB,VBD,advcl,slams
9635,C9.22,.,.,PUNCT,.,punct,slams
9636,C9.23,Shaking,shake,VERB,VBG,advcl,slips
9637,C9.23,",",",",PUNCT,",",punct,slips
9638,C9.23,Sasha,Sasha,PROPN,NNP,nsubj,slips
9639,C9.23,slips,slip,VERB,VBZ,ROOT,slips
9640,C9.23,the,the,DET,DT,det,email
9641,C9.23,printed,print,VERB,VBN,amod,email
9642,C9.23,email,email,NOUN,NN,dobj,slips
9643,C9.23,underneath,underneath,ADP,IN,prep,slips
9644,C9.23,the,the,DET,DT,det,door
9645,C9.23,door,door,NOUN,NN,pobj,underneath
9646,C9.23,.,.,PUNCT,.,punct,slips
9647,C9.24,On,on,ADP,IN,prep,written
9648,C9.24,it,-PRON-,PRON,PRP,pobj,On
9649,C9.24,she,-PRON-,PRON,PRP,nsubjpass,written
9650,C9.24,’s,’,VERB,VBZ,auxpass,written
9651,C9.24,written,write,VERB,VBN,ROOT,written
9652,C9.24,:,:,PUNCT,:,punct,written
9653,C9.24,“,"""",PUNCT,``,punct,written
9654,C9.24,You,-PRON-,PRON,PRP,nsubj,killed
9655,C9.24,killed,kill,VERB,VBD,ccomp,written
9656,C9.24,her,-PRON-,PRON,PRP,dobj,killed
9657,C9.24,.,.,PUNCT,.,punct,written
9658,C9.24,”,"""",PUNCT,'',punct,written
9659,C10.1,Clara,Clara,PROPN,NNP,nsubj,sits
9660,C10.1,sits,sit,VERB,VBZ,ROOT,sits
9661,C10.1,next,next,ADV,RB,advmod,sits
9662,C10.1,to,to,ADP,IN,prep,next
9663,C10.1,Steven,Steven,PROPN,NNP,pobj,to
9664,C10.1,",",",",PUNCT,",",punct,sits
9665,C10.1,on,on,ADP,IN,prep,sits
9666,C10.1,his,-PRON-,DET,PRP$,poss,couch
9667,C10.1,couch,couch,NOUN,NN,pobj,on
9668,C10.1,.,.,PUNCT,.,punct,sits
9669,C10.2,She,-PRON-,PRON,PRP,nsubj,eats
9670,C10.2,eats,eat,VERB,VBZ,ROOT,eats
9671,C10.2,his,-PRON-,DET,PRP$,poss,chili
9672,C10.2,homemade,homemade,ADJ,JJ,amod,chili
9673,C10.2,chili,chili,NOUN,NN,dobj,eats
9674,C10.2,",",",",PUNCT,",",punct,eats
9675,C10.2,always,always,ADV,RB,advmod,better
9676,C10.2,better,well,ADV,RBR,advmod,eats
9677,C10.2,than,than,SCONJ,IN,prep,better
9678,C10.2,hers,her,NOUN,NNS,pobj,than
9679,C10.2,",",",",PUNCT,",",punct,better
9680,C10.2,always,always,ADV,RB,advmod,soothing
9681,C10.2,soothing,soothing,ADJ,JJ,advcl,better
9682,C10.2,.,.,PUNCT,.,punct,eats
9683,C10.3,Served,serve,VERB,VBN,ROOT,Served
9684,C10.3,in,in,ADP,IN,prep,Served
9685,C10.3,rustic,rustic,ADJ,JJ,amod,pottery
9686,C10.3,pottery,pottery,NOUN,NN,pobj,in
9687,C10.3,;,;,PUNCT,:,punct,Served
9688,C10.3,not,not,PART,RB,neg,plastic
9689,C10.3,plastic,plastic,ADJ,JJ,dep,Served
9690,C10.3,.,.,PUNCT,.,punct,Served
9691,C10.4,“,"""",PUNCT,``,punct,running
9692,C10.4,Could,Could,VERB,MD,aux,running
9693,C10.4,Gary,Gary,PROPN,NNP,nsubj,running
9694,C10.4,be,be,AUX,VB,aux,running
9695,C10.4,running,run,VERB,VBG,ROOT,running
9696,C10.4,away,away,ADV,RB,advmod,running
9697,C10.4,from,from,ADP,IN,prep,away
9698,C10.4,his,-PRON-,DET,PRP$,poss,debts
9699,C10.4,debts,debt,NOUN,NNS,pobj,from
9700,C10.4,?,?,PUNCT,.,punct,running
9701,C10.5,Why,why,ADV,WRB,advmod,be
9702,C10.5,would,would,VERB,MD,aux,be
9703,C10.5,he,-PRON-,PRON,PRP,nsubj,be
9704,C10.5,even,even,ADV,RB,advmod,be
9705,C10.5,be,be,AUX,VB,ROOT,be
9706,C10.5,near,near,SCONJ,IN,prep,be
9707,C10.5,the,the,DET,DT,det,Towers
9708,C10.5,Towers,Towers,PROPN,NNPS,pobj,near
9709,C10.5,?,?,PUNCT,.,punct,be
9710,C10.5,”,"""",PUNCT,'',punct,be
9711,C10.6,Clara,Clara,PROPN,NNP,nsubj,feels
9712,C10.6,feels,feel,VERB,VBZ,ROOT,feels
9713,C10.6,defensive,defensive,ADJ,JJ,acomp,feels
9714,C10.6,:,:,PUNCT,:,punct,feels
9715,C10.7,“,"""",PUNCT,``,punct,creating
9716,C10.7,Gary,Gary,PROPN,NNP,nsubj,creating
9717,C10.7,was,be,AUX,VBD,aux,creating
9718,C10.7,creating,create,VERB,VBG,ROOT,creating
9719,C10.7,site,site,NOUN,NN,npadvmod,specific
9720,C10.7,-,-,PUNCT,HYPH,punct,specific
9721,C10.7,specific,specific,ADJ,JJ,amod,art
9722,C10.7,art,art,NOUN,NN,dobj,creating
9723,C10.7,.,.,PUNCT,.,punct,creating
9724,C10.7,He,-PRON-,PRON,PRP,nsubj,disappear
9725,C10.7,’d,’d,VERB,VBZ,punct,disappear
9726,C10.7,never,never,ADV,RB,neg,disappear
